dataset,asset,freq,strategy_id,family,ann_return,sharpe,max_dd,params
ext,GOLD,D,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p25,HYBRID_WEIGHT,0.0457153767970701,0.5871439962694481,-0.2084361697624013,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p5,HYBRID_WEIGHT,0.0187980934795561,0.3925486271890814,-0.1440871955361409,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_MAcross_50-200_a0p75,HYBRID_WEIGHT,-0.008672546748022,-0.2713928055829249,-0.1109503748721707,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_MAcross_50-200"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p25,HYBRID_WEIGHT,-0.034374674037678,-0.5156543113621742,-0.1852090170755729,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p5,HYBRID_WEIGHT,-0.0345239704863876,-0.6615987878630333,-0.1683316759131572,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_65-35_a0p75,HYBRID_WEIGHT,-0.0350485708144446,-0.8107076629967989,-0.1588306194110579,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI14_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p25,HYBRID_WEIGHT,-0.029001170900315,-0.5304749707174071,-0.1628474970597029,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p5,HYBRID_WEIGHT,-0.0311510029564584,-0.6918197809425829,-0.1617710664165442,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI14_70-30_a0p75,HYBRID_WEIGHT,-0.0335326042823667,-0.8278964347576484,-0.1612354331023966,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI14_70-30"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p25,HYBRID_WEIGHT,-0.0180607070743132,-0.2659782076944284,-0.1618309110136283,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p5,HYBRID_WEIGHT,-0.0237317220637667,-0.455929360620788,-0.1548963585081251,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_65-35_a0p75,HYBRID_WEIGHT,-0.0296720494210435,-0.6846675469433604,-0.1550974190591855,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI21_65-35"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p25,HYBRID_WEIGHT,-0.0128818167013179,-0.2730938104762543,-0.1271935330629567,"{""model"": ""XGB_reg"", ""alpha"": 0.25, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p5,HYBRID_WEIGHT,-0.020467605992542,-0.5211258088924767,-0.1316593554814737,"{""model"": ""XGB_reg"", ""alpha"": 0.5, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
ext,GOLD,D,HYB_WGT_XGB_reg_TA_RSI21_70-30_a0p75,HYBRID_WEIGHT,-0.0281949209613407,-0.7440424420263343,-0.1362731339479737,"{""model"": ""XGB_reg"", ""alpha"": 0.75, ""ta"": ""TA_RSI21_70-30"", ""k"": 2.0}"
ext,GOLD,D,ML_CLS_RF_cls_prob052,ML_CLS,-0.14103124468158,-1.3831153381499266,-0.4964662165894333,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": null}"
ext,GOLD,D,ML_CLS_RF_cls_prob052_bm0.5p,ML_CLS,-0.0812635843843331,-0.9653568514551276,-0.3431361336251722,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_RF_cls_prob052_bm1.0p,ML_CLS,-0.0388579938919739,-0.787285139867335,-0.1856606659653172,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_RF_cls_prob052_bm1.5p,ML_CLS,-0.0035912922040431,-0.4025231952408917,-0.0188415332596991,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.015}"
ext,GOLD,D,ML_CLS_RF_cls_prob055,ML_CLS,-0.0219882830403044,-0.300011269765105,-0.1548020145029991,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": null}"
ext,GOLD,D,ML_CLS_RF_cls_prob055_bm0.5p,ML_CLS,0.0037570398924327,0.0987297795745039,-0.0857778017506027,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_RF_cls_prob055_bm1.0p,ML_CLS,-0.0134345823626101,-0.4178106695502573,-0.0828720588894272,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_RF_cls_prob055_bm1.5p,ML_CLS,0.000189222538856,0.0426906154968597,-0.0087084786533658,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.015}"
ext,GOLD,D,ML_CLS_RF_cls_prob060,ML_CLS,0.0055218051782797,0.349522159035474,-0.0222675053937064,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": null}"
ext,GOLD,D,ML_CLS_RF_cls_prob060_bm0.5p,ML_CLS,-0.0002252306188436,-0.0110765102633974,-0.0207624440505747,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_RF_cls_prob060_bm1.0p,ML_CLS,-0.0011516064484323,-0.1678518065969838,-0.0093301771634426,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_RF_cls_prob060_bm1.5p,ML_CLS,0.0,0.0,0.0,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.015}"
ext,GOLD,D,ML_CLS_XGB_cls_prob052,ML_CLS,-0.0152201986421769,-0.0643358396520079,-0.2000471618177703,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": null}"
ext,GOLD,D,ML_CLS_XGB_cls_prob052_bm0.5p,ML_CLS,-0.0009453204358493,0.0382216592571458,-0.1855483580727277,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_XGB_cls_prob052_bm1.0p,ML_CLS,-0.0002999564001497,0.0220114517820974,-0.1073389992816108,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_XGB_cls_prob052_bm1.5p,ML_CLS,-0.003274436957655,-0.23043583183615,-0.0297083177816123,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""bm"": 0.015}"
ext,GOLD,D,ML_CLS_XGB_cls_prob055,ML_CLS,-0.031051584375871,-0.2114597130737592,-0.2179306164954479,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": null}"
ext,GOLD,D,ML_CLS_XGB_cls_prob055_bm0.5p,ML_CLS,-0.0136131984457119,-0.1010665545420542,-0.1737037963671541,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_XGB_cls_prob055_bm1.0p,ML_CLS,-0.0034074203083127,-0.0386479412137751,-0.1073389992816107,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_XGB_cls_prob055_bm1.5p,ML_CLS,-0.003274436957655,-0.23043583183615,-0.0297083177816123,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""bm"": 0.015}"
ext,GOLD,D,ML_CLS_XGB_cls_prob060,ML_CLS,-0.0262252879863787,-0.1978540663516172,-0.198167482503437,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": null}"
ext,GOLD,D,ML_CLS_XGB_cls_prob060_bm0.5p,ML_CLS,-0.0083433226787608,-0.0523251428053652,-0.158372618607541,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.005}"
ext,GOLD,D,ML_CLS_XGB_cls_prob060_bm1.0p,ML_CLS,0.0011432135330491,0.0478538204599567,-0.0874362157732097,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.01}"
ext,GOLD,D,ML_CLS_XGB_cls_prob060_bm1.5p,ML_CLS,-0.0009536522936439,-0.0677598790546554,-0.020042746821174,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""bm"": 0.015}"
ext,GOLD,D,ML_REG_RF_reg_k2p0,ML_REG,-0.0980374407952805,-1.5787562196801477,-0.3652184669223715,"{""model"": ""RF_reg"", ""k"": 2.0}"
ext,GOLD,D,ML_REG_RF_reg_k3p0,ML_REG,-0.0660467133954711,-1.5788157773956966,-0.2601119890903509,"{""model"": ""RF_reg"", ""k"": 3.0}"
ext,GOLD,D,ML_REG_XGB_reg_k2p0,ML_REG,-0.0367525583745346,-0.8734487006022246,-0.1634046028949696,"{""model"": ""XGB_reg"", ""k"": 2.0}"
ext,GOLD,D,ML_REG_XGB_reg_k3p0,ML_REG,-0.024296300144052,-0.8665595292463272,-0.1109883469615756,"{""model"": ""XGB_reg"", ""k"": 3.0}"
ext,GOLD,D,TA_MACD_12-26-9,TA_ONLY,0.0132378898136069,0.1668972693469659,-0.145839550451999,"{""type"": ""MACD"", ""fast"": 12, ""slow"": 26, ""signal"": 9}"
ext,GOLD,D,TA_MACD_19-39-9,TA_ONLY,0.0241136548130835,0.2508696145707864,-0.2418044660045403,"{""type"": ""MACD"", ""fast"": 19, ""slow"": 39, ""signal"": 9}"
ext,GOLD,D,TA_MAcross_10-50,TA_ONLY,-0.0333688031520609,-0.2086352791060405,-0.2215258982592773,"{""type"": ""MA"", ""fast"": 10, ""slow"": 50}"
ext,GOLD,D,TA_MAcross_20-100,TA_ONLY,0.1088701620803809,0.9103725210529108,-0.1250030664867919,"{""type"": ""MA"", ""fast"": 20, ""slow"": 100}"
ext,GOLD,D,TA_MAcross_50-200,TA_ONLY,0.0720087754498131,0.6606907084833177,-0.2697937437003265,"{""type"": ""MA"", ""fast"": 50, ""slow"": 200}"
ext,GOLD,D,TA_RSI14_65-35,TA_ONLY,-0.034558329122626,-0.4058420642999582,-0.206268685570512,"{""type"": ""RSI"", ""win"": 14, ""levels"": ""65-35""}"
ext,GOLD,D,TA_RSI14_70-30,TA_ONLY,-0.0270811512561217,-0.3966268705338266,-0.1660846162787527,"{""type"": ""RSI"", ""win"": 14, ""levels"": ""70-30""}"
ext,GOLD,D,TA_RSI21_65-35,TA_ONLY,-0.0126558713758991,-0.1317141111809773,-0.1745918519749538,"{""type"": ""RSI"", ""win"": 21, ""levels"": ""65-35""}"
ext,GOLD,D,TA_RSI21_70-30,TA_ONLY,-0.0054403446417574,-0.0765484426258038,-0.1231415089081807,"{""type"": ""RSI"", ""win"": 21, ""levels"": ""70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob052,HYBRID_CONF,-0.0176964781500253,-0.2210060346853732,-0.1172679101081038,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob055,HYBRID_CONF,0.0172129075314677,0.3597457844013452,-0.0621138180288936,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_12-26-9_prob060,HYBRID_CONF,0.0022394096369837,0.0827602637373587,-0.0567705272855948,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob052,HYBRID_CONF,0.0097868840804704,0.1648984732920226,-0.1174487560541753,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob055,HYBRID_CONF,0.0259385277385402,0.4961030033223054,-0.0618323677392155,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MACD_19-39-9_prob060,HYBRID_CONF,0.0028584427264317,0.1005869791741781,-0.0567705272855948,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_10-50_prob052,HYBRID_CONF,0.0096805222753511,0.1669935869770832,-0.1649164511047164,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_10-50_prob055,HYBRID_CONF,-0.0036444648666549,-0.0424519401662347,-0.1184792652548176,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_10-50_prob060,HYBRID_CONF,-0.0235647202299248,-0.6560078372649462,-0.1105926625740214,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_20-100_prob052,HYBRID_CONF,0.0393527470308197,0.6909867147438555,-0.0647378593408097,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_20-100_prob055,HYBRID_CONF,0.0248567228210963,0.692716179319134,-0.0398106558561871,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_20-100_prob060,HYBRID_CONF,-0.000921061125598,-0.0574543336929007,-0.0297553113236658,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_50-200_prob052,HYBRID_CONF,0.0084588291199503,0.6537244360873383,-0.0003,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_50-200_prob055,HYBRID_CONF,0.0024953843018722,0.4863655974687981,-0.0003,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_MAcross_50-200_prob060,HYBRID_CONF,0.0,0.0,0.0,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_65-35_prob052,HYBRID_CONF,0.0093629295409036,0.1993758688546336,-0.0798511832130931,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_65-35_prob055,HYBRID_CONF,-0.0019705585258483,-0.0222326591781357,-0.0684610922940182,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_65-35_prob060,HYBRID_CONF,-0.0141292912184799,-0.6245807336173513,-0.0553305867069356,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_70-30_prob052,HYBRID_CONF,0.0046860545135607,0.1214992024924972,-0.0812724525682762,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_70-30_prob055,HYBRID_CONF,0.0018629180390095,0.0658014637556742,-0.0606630593031187,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI14_70-30_prob060,HYBRID_CONF,-0.007231092732423,-0.4688048872047624,-0.0286121484007695,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_65-35_prob052,HYBRID_CONF,-0.0199780320542083,-0.4582080522010245,-0.1412258717424956,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_65-35_prob055,HYBRID_CONF,-0.0110733371623268,-0.4450150187462659,-0.0790324077453843,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_65-35_prob060,HYBRID_CONF,-0.0058327454621966,-0.5536641734562814,-0.0283478224663925,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_70-30_prob052,HYBRID_CONF,-0.0116474528687948,-0.477267687732877,-0.0640198423208135,"{""model"": ""RF_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_70-30_prob055,HYBRID_CONF,-0.0062844953097964,-0.400625468542871,-0.0416455888304705,"{""model"": ""RF_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_CONF_RF_cls_TA_RSI21_70-30_prob060,HYBRID_CONF,0.0,0.0,0.0,"{""model"": ""RF_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob052,HYBRID_CONF,0.0543732481649734,0.602661398443157,-0.1060796448976054,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob055,HYBRID_CONF,0.0457149112183925,0.5206669596304464,-0.1088355564498336,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_12-26-9_prob060,HYBRID_CONF,0.0621010450845871,0.8323730283487318,-0.0567705272855949,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_12-26-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob052,HYBRID_CONF,0.0786451171300195,0.7986262068196016,-0.0931942601526724,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob055,HYBRID_CONF,0.0742878246955573,0.7636348595024859,-0.1049556787967471,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MACD_19-39-9_prob060,HYBRID_CONF,0.0908994379407159,1.108697644405843,-0.0564874735276531,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MACD_19-39-9""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob052,HYBRID_CONF,0.0792460303951776,0.8179034084388271,-0.1289813172868759,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob055,HYBRID_CONF,0.0672659547491654,0.7080245023162822,-0.1344369090210109,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_10-50_prob060,HYBRID_CONF,0.0542899477982468,0.6550392965764833,-0.1416449277340535,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_10-50""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob052,HYBRID_CONF,0.0985214154495071,1.1264564549021443,-0.076937918218452,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob055,HYBRID_CONF,0.0926158930254188,1.0674990033116916,-0.0756091008578854,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_20-100_prob060,HYBRID_CONF,0.0691619455049623,0.9376190042974064,-0.0781395526665996,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_20-100""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob052,HYBRID_CONF,0.0008844763575477,0.0514897629295443,-0.0349033568489687,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob055,HYBRID_CONF,0.0008844763575477,0.0514897629295443,-0.0349033568489687,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_MAcross_50-200_prob060,HYBRID_CONF,0.0097379409345645,0.7367091036784629,-0.0003,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_MAcross_50-200""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob052,HYBRID_CONF,0.0179672744916352,0.3558147943405003,-0.059475796178033,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob055,HYBRID_CONF,0.019716065848127,0.3882131556370256,-0.059475796178033,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_65-35_prob060,HYBRID_CONF,0.0132158433622593,0.276346409552775,-0.0738054482796239,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob052,HYBRID_CONF,0.0041932721029931,0.1260227750233395,-0.0512756503941788,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob055,HYBRID_CONF,0.0059184007574264,0.1701417486147071,-0.0512756503941785,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI14_70-30_prob060,HYBRID_CONF,-0.0004938679382843,0.0050884038580216,-0.075236055926215,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI14_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob052,HYBRID_CONF,0.0152179216655248,0.3245424683275702,-0.0513722209107806,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob055,HYBRID_CONF,0.0120737905220846,0.2676550874392104,-0.0513722209107807,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_65-35_prob060,HYBRID_CONF,0.0056222840382311,0.1414233567261547,-0.0753301875165464,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_65-35""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_70-30_prob052,HYBRID_CONF,0.0077659717808795,0.2204083527197432,-0.041607407973128,"{""model"": ""XGB_cls"", ""hi"": 0.52, ""lo"": 0.48, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_70-30_prob055,HYBRID_CONF,0.009497238065149,0.2660016925208382,-0.041607407973128,"{""model"": ""XGB_cls"", ""hi"": 0.55, ""lo"": 0.45, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_CONF_XGB_cls_TA_RSI21_70-30_prob060,HYBRID_CONF,0.0030621559221266,0.1027402841036549,-0.041607407973128,"{""model"": ""XGB_cls"", ""hi"": 0.6, ""lo"": 0.4, ""ta"": ""TA_RSI21_70-30""}"
ext,GOLD,W,HYB_WGT_RF_reg_TA_MACD_12-26-9_a0p25,HYBRID_WEIGHT,-0.0109692730393986,-0.0611067933509179,-0.1694360099875217,"{""model"": ""RF_reg"", ""alpha"": 0.25, ""ta"": ""TA_MACD_12-26-9"", ""k"": 2.0}"
